  5111  6.2111e+02 -2.0819e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6972e+02  5.2602e+00  5.0043e+00  2.5581e-01 -5.5733e-04  1.6692e+02  0.0000e+00  9.2941e-13  8.7125e-11
  5112  6.2112e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6972e+02  5.2592e+00  5.0040e+00  2.5518e-01 -5.5593e-04  1.6716e+02  0.0000e+00  9.2928e-13  8.7117e-11
  5113  6.2113e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6972e+02  5.2582e+00  5.0035e+00  2.5464e-01 -5.5780e-04  1.6739e+02  0.0000e+00  9.2906e-13  8.7107e-11
  5114  6.2114e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6973e+02  5.2576e+00  5.0032e+00  2.5435e-01 -5.5733e-04  1.6758e+02  0.0000e+00  9.2887e-13  8.7101e-11
  5115  6.2115e+02 -2.0818e+00  2.1019e+00 -1.3317e-01  2.9412e+02  3.6973e+02  5.2570e+00  5.0027e+00  2.5426e-01 -5.6003e-04  1.6778e+02  0.0000e+00  9.2843e-13  8.7091e-11
  5116  6.2116e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6973e+02  5.2566e+00  5.0025e+00  2.5406e-01 -5.5896e-04  1.6795e+02  0.0000e+00  9.2827e-13  8.7084e-11
  5117  6.2117e+02 -2.0818e+00  2.1019e+00 -1.3317e-01  2.9412e+02  3.6973e+02  5.2563e+00  5.0023e+00  2.5398e-01 -5.5936e-04  1.6813e+02  0.0000e+00  9.2803e-13  8.7075e-11
  5118  6.2118e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6974e+02  5.2561e+00  5.0023e+00  2.5383e-01 -5.5989e-04  1.6829e+02  0.0000e+00  9.2777e-13  8.7068e-11
  5119  6.2119e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6974e+02  5.2559e+00  5.0020e+00  2.5388e-01 -5.6084e-04  1.6846e+02  0.0000e+00  9.2754e-13  8.7061e-11
  5120  6.2120e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6974e+02  5.2558e+00  5.0020e+00  2.5381e-01 -5.6125e-04  1.6862e+02  0.0000e+00  9.2732e-13  8.7054e-11
  5121  6.2121e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6975e+02  5.2557e+00  5.0019e+00  2.5381e-01 -5.6208e-04  1.6878e+02  0.0000e+00  9.2719e-13  8.7342e-11
  5122  6.2122e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6975e+02  5.2557e+00  5.0020e+00  2.5368e-01 -5.6244e-04  1.6893e+02  0.0000e+00  9.2673e-13  8.7335e-11
  5123  6.2123e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6975e+02  5.2557e+00  5.0021e+00  2.5360e-01 -5.6326e-04  1.6908e+02  0.0000e+00  9.2643e-13  8.7326e-11
  5124  6.2124e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6975e+02  5.2557e+00  5.0021e+00  2.5359e-01 -5.6359e-04  1.6924e+02  0.0000e+00  9.2626e-13  8.7316e-11
  5125  6.2125e+02 -2.0818e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6976e+02  5.2557e+00  5.0021e+00  2.5358e-01 -5.6418e-04  1.6939e+02  0.0000e+00  9.2609e-13  8.7305e-11
  5126  6.2126e+02 -2.0818e+00  2.1019e+00 -1.3316e-01  2.9412e+02  3.6976e+02  5.2557e+00  5.0022e+00  2.5353e-01 -5.6483e-04  1.6954e+02  0.0000e+00  9.2584e-13  8.7296e-11
  5127  6.2127e+02 -2.0818e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6976e+02  5.2557e+00  5.0023e+00  2.5342e-01 -5.6518e-04  1.6968e+02  0.0000e+00  9.2536e-13  8.7288e-11
  5128  6.2128e+02 -2.0818e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6977e+02  5.2557e+00  5.0021e+00  2.5354e-01 -5.6579e-04  1.6982e+02  0.0000e+00  9.2515e-13  8.7278e-11
  5129  6.2129e+02 -2.0818e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6977e+02  5.2557e+00  5.0022e+00  2.5353e-01 -5.6623e-04  1.6996e+02  0.0000e+00  9.2498e-13  8.7268e-11
  5130  6.2130e+02 -2.0819e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6977e+02  5.2557e+00  5.0022e+00  2.5351e-01 -5.6665e-04  1.7010e+02  0.0000e+00  9.2475e-13  8.7261e-11
  5131  6.2131e+02 -2.0819e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6977e+02  5.2558e+00  5.0023e+00  2.5349e-01 -5.6712e-04  1.7024e+02  0.0000e+00  9.2460e-13  8.7250e-11
  5132  6.2132e+02 -2.0819e+00  2.1019e+00 -1.3315e-01  2.9412e+02  3.6978e+02  5.2559e+00  5.0026e+00  2.5332e-01 -5.6757e-04  1.7038e+02  0.0000e+00  9.2437e-13  8.7242e-11
  5133  6.2133e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6978e+02  5.2559e+00  5.0025e+00  2.5338e-01 -5.6799e-04  1.7051e+02  0.0000e+00  9.2412e-13  8.7234e-11
  5134  6.2134e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6978e+02  5.2559e+00  5.0025e+00  2.5341e-01 -5.6874e-04  1.7064e+02  0.0000e+00  9.2350e-13  8.7225e-11
  5135  6.2135e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6978e+02  5.2559e+00  5.0025e+00  2.5339e-01 -5.6899e-04  1.7077e+02  0.0000e+00  9.2316e-13  8.7214e-11
  5136  6.2136e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6979e+02  5.2559e+00  5.0026e+00  2.5336e-01 -5.6939e-04  1.7090e+02  0.0000e+00  9.2296e-13  8.7207e-11
  5137  6.2137e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6979e+02  5.2559e+00  5.0026e+00  2.5337e-01 -5.6986e-04  1.7103e+02  0.0000e+00  9.2262e-13  8.7199e-11
  5138  6.2138e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6979e+02  5.2560e+00  5.0027e+00  2.5333e-01 -5.7021e-04  1.7116e+02  0.0000e+00  9.2236e-13  8.7189e-11
  5139  6.2139e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6980e+02  5.2560e+00  5.0027e+00  2.5330e-01 -5.7066e-04  1.7128e+02  0.0000e+00  9.2206e-13  8.7179e-11
  5140  6.2140e+02 -2.0819e+00  2.1019e+00 -1.3314e-01  2.9412e+02  3.6980e+02  5.2560e+00  5.0027e+00  2.5335e-01 -5.7100e-04  1.7141e+02  0.0000e+00  9.2185e-13  8.7171e-11
  5141  6.2141e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6980e+02  5.2560e+00  5.0026e+00  2.5337e-01 -5.7143e-04  1.7153e+02  0.0000e+00  9.2157e-13  8.7460e-11
  5142  6.2142e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6980e+02  5.2560e+00  5.0027e+00  2.5333e-01 -5.7180e-04  1.7165e+02  0.0000e+00  9.2131e-13  8.7450e-11
  5143  6.2143e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6981e+02  5.2561e+00  5.0028e+00  2.5328e-01 -5.7229e-04  1.7177e+02  0.0000e+00  9.2107e-13  8.7441e-11
  5144  6.2144e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6981e+02  5.2561e+00  5.0028e+00  2.5327e-01 -5.7261e-04  1.7189e+02  0.0000e+00  9.2101e-13  8.7431e-11
  5145  6.2145e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6981e+02  5.2561e+00  5.0028e+00  2.5334e-01 -5.7326e-04  1.7201e+02  0.0000e+00  9.2070e-13  8.7423e-11
  5146  6.2146e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6981e+02  5.2561e+00  5.0028e+00  2.5331e-01 -5.7339e-04  1.7212e+02  0.0000e+00  9.2048e-13  8.7413e-11
  5147  6.2147e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6982e+02  5.2561e+00  5.0028e+00  2.5331e-01 -5.7378e-04  1.7224e+02  0.0000e+00  9.2018e-13  8.7404e-11
  5148  6.2148e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6982e+02  5.2561e+00  5.0028e+00  2.5333e-01 -5.7405e-04  1.7236e+02  0.0000e+00  9.1983e-13  8.7395e-11
  5149  6.2149e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9412e+02  3.6982e+02  5.2562e+00  5.0029e+00  2.5324e-01 -5.7455e-04  1.7246e+02  0.0000e+00  9.1972e-13  8.7386e-11
  5150  6.2150e+02 -2.0819e+00  2.1019e+00 -1.3313e-01  2.9411e+02  3.6982e+02  5.2561e+00  5.0028e+00  2.5333e-01 -5.7499e-04  1.7258e+02  0.0000e+00  9.1957e-13  8.7379e-11
  5151  6.2151e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6983e+02  5.2561e+00  5.0028e+00  2.5332e-01 -5.7521e-04  1.7269e+02  0.0000e+00  9.1929e-13  8.7368e-11
  5152  6.2152e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6983e+02  5.2562e+00  5.0030e+00  2.5324e-01 -5.7555e-04  1.7280e+02  0.0000e+00  9.1894e-13  8.7361e-11
  5153  6.2153e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6983e+02  5.2563e+00  5.0030e+00  2.5321e-01 -5.7609e-04  1.7291e+02  0.0000e+00  9.1871e-13  8.7349e-11
  5154  6.2154e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6983e+02  5.2562e+00  5.0030e+00  2.5326e-01 -5.7660e-04  1.7301e+02  0.0000e+00  9.1842e-13  8.7341e-11
  5155  6.2155e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6984e+02  5.2562e+00  5.0029e+00  2.5333e-01 -5.7709e-04  1.7312e+02  0.0000e+00  9.1831e-13  8.7336e-11
  5156  6.2156e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6984e+02  5.2563e+00  5.0030e+00  2.5326e-01 -5.7721e-04  1.7323e+02  0.0000e+00  9.1808e-13  8.7327e-11
  5157  6.2157e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6984e+02  5.2562e+00  5.0030e+00  2.5325e-01 -5.7743e-04  1.7333e+02  0.0000e+00  9.1789e-13  8.7318e-11
  5158  6.2158e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6984e+02  5.2563e+00  5.0030e+00  2.5327e-01 -5.7787e-04  1.7344e+02  0.0000e+00  9.1748e-13  8.7310e-11
  5159  6.2159e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6985e+02  5.2563e+00  5.0031e+00  2.5323e-01 -5.7851e-04  1.7354e+02  0.0000e+00  9.1729e-13  8.7303e-11
  5160  6.2160e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6985e+02  5.2562e+00  5.0029e+00  2.5335e-01 -5.7847e-04  1.7365e+02  0.0000e+00  9.1709e-13  8.7294e-11
  5161  6.2161e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6985e+02  5.2562e+00  5.0030e+00  2.5328e-01 -5.7897e-04  1.7375e+02  0.0000e+00  9.1667e-13  8.7584e-11
  5162  6.2162e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6985e+02  5.2563e+00  5.0030e+00  2.5330e-01 -5.7926e-04  1.7386e+02  0.0000e+00  9.1655e-13  8.7576e-11
  5163  6.2163e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6986e+02  5.2563e+00  5.0030e+00  2.5324e-01 -5.7952e-04  1.7396e+02  0.0000e+00  9.1620e-13  8.7567e-11
  5164  6.2164e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6986e+02  5.2562e+00  5.0029e+00  2.5335e-01 -5.8007e-04  1.7406e+02  0.0000e+00  9.1594e-13  8.7558e-11
  5165  6.2165e+02 -2.0819e+00  2.1019e+00 -1.3312e-01  2.9411e+02  3.6986e+02  5.2563e+00  5.0030e+00  2.5331e-01 -5.8017e-04  1.7416e+02  0.0000e+00  9.1557e-13  8.7548e-11
  5166  6.2166e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6986e+02  5.2564e+00  5.0032e+00  2.5317e-01 -5.8057e-04  1.7426e+02  0.0000e+00  9.1535e-13  8.7539e-11
  5167  6.2167e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6987e+02  5.2563e+00  5.0030e+00  2.5325e-01 -5.8080e-04  1.7435e+02  0.0000e+00  9.1506e-13  8.7529e-11
  5168  6.2168e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6987e+02  5.2563e+00  5.0029e+00  2.5334e-01 -5.8118e-04  1.7445e+02  0.0000e+00  9.1481e-13  8.7519e-11
  5169  6.2169e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6987e+02  5.2563e+00  5.0030e+00  2.5331e-01 -5.8143e-04  1.7455e+02  0.0000e+00  9.1451e-13  8.7509e-11
  5170  6.2170e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6987e+02  5.2563e+00  5.0030e+00  2.5331e-01 -5.8192e-04  1.7466e+02  0.0000e+00  9.1436e-13  8.7499e-11
  5171  6.2171e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6988e+02  5.2563e+00  5.0031e+00  2.5323e-01 -5.8250e-04  1.7475e+02  0.0000e+00  9.1418e-13  8.7491e-11
  5172  6.2172e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6988e+02  5.2563e+00  5.0030e+00  2.5334e-01 -5.8265e-04  1.7485e+02  0.0000e+00  9.1412e-13  8.7483e-11
  5173  6.2173e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6988e+02  5.2563e+00  5.0031e+00  2.5321e-01 -5.8264e-04  1.7494e+02  0.0000e+00  9.1395e-13  8.7474e-11
  5174  6.2174e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6988e+02  5.2563e+00  5.0029e+00  2.5335e-01 -5.8313e-04  1.7503e+02  0.0000e+00  9.1364e-13  8.7465e-11
  5175  6.2175e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6989e+02  5.2563e+00  5.0030e+00  2.5330e-01 -5.8331e-04  1.7513e+02  0.0000e+00  9.1335e-13  8.7455e-11
  5176  6.2176e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6989e+02  5.2563e+00  5.0030e+00  2.5333e-01 -5.8402e-04  1.7522e+02  0.0000e+00  9.1325e-13  8.7445e-11
  5177  6.2177e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6989e+02  5.2563e+00  5.0030e+00  2.5331e-01 -5.8440e-04  1.7532e+02  0.0000e+00  9.1298e-13  8.7438e-11
  5178  6.2178e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6989e+02  5.2563e+00  5.0030e+00  2.5332e-01 -5.8452e-04  1.7541e+02  0.0000e+00  9.1262e-13  8.7428e-11
  5179  6.2179e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6990e+02  5.2564e+00  5.0031e+00  2.5329e-01 -5.8469e-04  1.7551e+02  0.0000e+00  9.1257e-13  8.7421e-11
  5180  6.2180e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6990e+02  5.2564e+00  5.0032e+00  2.5319e-01 -5.8505e-04  1.7560e+02  0.0000e+00  9.1237e-13  8.7415e-11
  5181  6.2181e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6990e+02  5.2563e+00  5.0030e+00  2.5335e-01 -5.8530e-04  1.7569e+02  0.0000e+00  9.1227e-13  8.7706e-11
  5182  6.2182e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6990e+02  5.2564e+00  5.0031e+00  2.5329e-01 -5.8576e-04  1.7579e+02  0.0000e+00  9.1204e-13  8.7697e-11
  5183  6.2183e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6991e+02  5.2564e+00  5.0032e+00  2.5322e-01 -5.8615e-04  1.7588e+02  0.0000e+00  9.1160e-13  8.7689e-11
  5184  6.2184e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6991e+02  5.2563e+00  5.0030e+00  2.5332e-01 -5.8625e-04  1.7597e+02  0.0000e+00  9.1158e-13  8.7679e-11
  5185  6.2185e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6991e+02  5.2563e+00  5.0030e+00  2.5335e-01 -5.8649e-04  1.7606e+02  0.0000e+00  9.1135e-13  8.7669e-11
  5186  6.2186e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6991e+02  5.2563e+00  5.0030e+00  2.5333e-01 -5.8686e-04  1.7615e+02  0.0000e+00  9.1089e-13  8.7661e-11
  5187  6.2187e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6992e+02  5.2564e+00  5.0030e+00  2.5333e-01 -5.8724e-04  1.7624e+02  0.0000e+00  9.1049e-13  8.7653e-11
  5188  6.2188e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6992e+02  5.2563e+00  5.0030e+00  2.5332e-01 -5.8751e-04  1.7633e+02  0.0000e+00  9.1025e-13  8.7642e-11
  5189  6.2189e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6992e+02  5.2563e+00  5.0030e+00  2.5334e-01 -5.8787e-04  1.7642e+02  0.0000e+00  9.0983e-13  8.7632e-11
  5190  6.2190e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6992e+02  5.2564e+00  5.0030e+00  2.5333e-01 -5.8811e-04  1.7651e+02  0.0000e+00  9.0966e-13  8.7623e-11
  5191  6.2191e+02 -2.0819e+00  2.1019e+00 -1.3311e-01  2.9411e+02  3.6993e+02  5.2564e+00  5.0031e+00  2.5328e-01 -5.8812e-04  1.7660e+02  0.0000e+00  9.0945e-13  8.7616e-11
  5192  6.2192e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6993e+02  5.2564e+00  5.0031e+00  2.5326e-01 -5.8856e-04  1.7669e+02  0.0000e+00  9.0910e-13  8.7607e-11
  5193  6.2193e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6993e+02  5.2563e+00  5.0029e+00  2.5340e-01 -5.8892e-04  1.7678e+02  0.0000e+00  9.0895e-13  8.7598e-11
  5194  6.2194e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6994e+02  5.2564e+00  5.0031e+00  2.5331e-01 -5.8929e-04  1.7687e+02  0.0000e+00  9.0876e-13  8.7591e-11
  5195  6.2195e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6994e+02  5.2563e+00  5.0030e+00  2.5333e-01 -5.8937e-04  1.7695e+02  0.0000e+00  9.0834e-13  8.7585e-11
  5196  6.2196e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6994e+02  5.2564e+00  5.0030e+00  2.5335e-01 -5.8998e-04  1.7704e+02  0.0000e+00  9.0802e-13  8.7575e-11
  5197  6.2197e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6994e+02  5.2564e+00  5.0031e+00  2.5327e-01 -5.9029e-04  1.7713e+02  0.0000e+00  9.0782e-13  8.7568e-11
  5198  6.2198e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6995e+02  5.2563e+00  5.0030e+00  2.5337e-01 -5.9035e-04  1.7722e+02  0.0000e+00  9.0762e-13  8.7560e-11
  5199  6.2199e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6995e+02  5.2563e+00  5.0030e+00  2.5337e-01 -5.9069e-04  1.7730e+02  0.0000e+00  9.0723e-13  8.7550e-11
  5200  6.2200e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6995e+02  5.2563e+00  5.0030e+00  2.5334e-01 -5.9085e-04  1.7739e+02  0.0000e+00  9.0712e-13  8.7540e-11
  5201  6.2201e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6995e+02  5.2563e+00  5.0030e+00  2.5335e-01 -5.9124e-04  1.7748e+02  0.0000e+00  9.0692e-13  8.7830e-11
  5202  6.2202e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6996e+02  5.2563e+00  5.0029e+00  2.5338e-01 -5.9144e-04  1.7756e+02  0.0000e+00  9.0656e-13  8.7822e-11
  5203  6.2203e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6996e+02  5.2563e+00  5.0030e+00  2.5337e-01 -5.9193e-04  1.7765e+02  0.0000e+00  9.0634e-13  8.7810e-11
  5204  6.2204e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6996e+02  5.2564e+00  5.0032e+00  2.5326e-01 -5.9198e-04  1.7774e+02  0.0000e+00  9.0620e-13  8.7799e-11
  5205  6.2205e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6996e+02  5.2564e+00  5.0032e+00  2.5323e-01 -5.9245e-04  1.7783e+02  0.0000e+00  9.0599e-13  8.7789e-11
  5206  6.2206e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6997e+02  5.2564e+00  5.0032e+00  2.5321e-01 -5.9261e-04  1.7790e+02  0.0000e+00  9.0578e-13  8.7779e-11
  5207  6.2207e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6997e+02  5.2564e+00  5.0030e+00  2.5336e-01 -5.9311e-04  1.7799e+02  0.0000e+00  9.0564e-13  8.7770e-11
  5208  6.2208e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6997e+02  5.2564e+00  5.0031e+00  2.5328e-01 -5.9322e-04  1.7807e+02  0.0000e+00  9.0548e-13  8.7760e-11
  5209  6.2209e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6997e+02  5.2564e+00  5.0031e+00  2.5332e-01 -5.9334e-04  1.7816e+02  0.0000e+00  9.0527e-13  8.7753e-11
  5210  6.2210e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6997e+02  5.2564e+00  5.0031e+00  2.5330e-01 -5.9374e-04  1.7824e+02  0.0000e+00  9.0501e-13  8.7745e-11
  5211  6.2211e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6998e+02  5.2564e+00  5.0031e+00  2.5331e-01 -5.9393e-04  1.7832e+02  0.0000e+00  9.0478e-13  8.7738e-11
  5212  6.2212e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6998e+02  5.2564e+00  5.0030e+00  2.5338e-01 -5.9438e-04  1.7841e+02  0.0000e+00  9.0463e-13  8.7731e-11
  5213  6.2213e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6998e+02  5.2564e+00  5.0031e+00  2.5329e-01 -5.9474e-04  1.7849e+02  0.0000e+00  9.0439e-13  8.7722e-11
  5214  6.2214e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6998e+02  5.2564e+00  5.0031e+00  2.5333e-01 -5.9500e-04  1.7857e+02  0.0000e+00  9.0433e-13  8.7713e-11
  5215  6.2215e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6999e+02  5.2564e+00  5.0030e+00  2.5335e-01 -5.9540e-04  1.7866e+02  0.0000e+00  9.0413e-13  8.7705e-11
  5216  6.2216e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6999e+02  5.2565e+00  5.0032e+00  2.5327e-01 -5.9548e-04  1.7875e+02  0.0000e+00  9.0404e-13  8.7699e-11
  5217  6.2217e+02 -2.0819e+00  2.1019e+00 -1.3310e-01  2.9411e+02  3.6999e+02  5.2565e+00  5.0033e+00  2.5317e-01 -5.9561e-04  1.7882e+02  0.0000e+00  9.0389e-13  8.7690e-11
