  5855  7.6155e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6929e+02  4.8822e+00  5.0052e+00 -1.2296e-01  5.3608e-05 -1.6076e+01  0.0000e+00  9.7034e-13  8.9393e-11
  5856  7.6156e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6929e+02  4.8822e+00  5.0051e+00 -1.2290e-01  5.3252e-05 -1.5955e+01  0.0000e+00  9.7034e-13  8.9385e-11
  5857  7.6157e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6930e+02  4.8822e+00  5.0051e+00 -1.2288e-01  5.2759e-05 -1.5839e+01  0.0000e+00  9.7027e-13  8.9377e-11
  5858  7.6158e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6930e+02  4.8822e+00  5.0051e+00 -1.2288e-01  5.2370e-05 -1.5715e+01  0.0000e+00  9.7018e-13  8.9369e-11
  5859  7.6159e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6930e+02  4.8822e+00  5.0050e+00 -1.2281e-01  5.2056e-05 -1.5605e+01  0.0000e+00  9.7002e-13  8.9361e-11
  5860  7.6160e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6931e+02  4.8822e+00  5.0051e+00 -1.2288e-01  5.1606e-05 -1.5484e+01  0.0000e+00  9.6996e-13  8.9355e-11
  5861  7.6161e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6931e+02  4.8822e+00  5.0050e+00 -1.2279e-01  5.1204e-05 -1.5369e+01  0.0000e+00  9.6996e-13  8.9646e-11
  5862  7.6162e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6931e+02  4.8822e+00  5.0050e+00 -1.2282e-01  5.0775e-05 -1.5254e+01  0.0000e+00  9.6996e-13  8.9639e-11
  5863  7.6163e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6931e+02  4.8822e+00  5.0051e+00 -1.2284e-01  5.0548e-05 -1.5142e+01  0.0000e+00  9.6991e-13  8.9631e-11
  5864  7.6164e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6932e+02  4.8823e+00  5.0052e+00 -1.2287e-01  5.0095e-05 -1.5029e+01  0.0000e+00  9.6989e-13  8.9623e-11
  5865  7.6165e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6932e+02  4.8823e+00  5.0051e+00 -1.2283e-01  4.9682e-05 -1.4910e+01  0.0000e+00  9.6977e-13  8.9615e-11
  5866  7.6166e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6932e+02  4.8822e+00  5.0050e+00 -1.2274e-01  4.9301e-05 -1.4799e+01  0.0000e+00  9.6965e-13  8.9608e-11
  5867  7.6167e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6932e+02  4.8822e+00  5.0050e+00 -1.2273e-01  4.8973e-05 -1.4692e+01  0.0000e+00  9.6958e-13  8.9600e-11
  5868  7.6168e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6933e+02  4.8823e+00  5.0051e+00 -1.2280e-01  4.8621e-05 -1.4578e+01  0.0000e+00  9.6943e-13  8.9590e-11
  5869  7.6169e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6933e+02  4.8822e+00  5.0050e+00 -1.2276e-01  4.8029e-05 -1.4467e+01  0.0000e+00  9.6926e-13  8.9584e-11
  5870  7.6170e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6933e+02  4.8822e+00  5.0050e+00 -1.2275e-01  4.7829e-05 -1.4354e+01  0.0000e+00  9.6926e-13  8.9574e-11
  5871  7.6171e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6933e+02  4.8822e+00  5.0050e+00 -1.2274e-01  4.7521e-05 -1.4245e+01  0.0000e+00  9.6922e-13  8.9565e-11
  5872  7.6172e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6934e+02  4.8823e+00  5.0050e+00 -1.2275e-01  4.7071e-05 -1.4134e+01  0.0000e+00  9.6917e-13  8.9556e-11
  5873  7.6173e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6934e+02  4.8823e+00  5.0050e+00 -1.2274e-01  4.6658e-05 -1.4022e+01  0.0000e+00  9.6914e-13  8.9547e-11
  5874  7.6174e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6934e+02  4.8823e+00  5.0050e+00 -1.2269e-01  4.6378e-05 -1.3921e+01  0.0000e+00  9.6899e-13  8.9537e-11
  5875  7.6175e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6934e+02  4.8823e+00  5.0050e+00 -1.2275e-01  4.6010e-05 -1.3807e+01  0.0000e+00  9.6897e-13  8.9526e-11
  5876  7.6176e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6935e+02  4.8823e+00  5.0049e+00 -1.2268e-01  4.5738e-05 -1.3703e+01  0.0000e+00  9.6887e-13  8.9517e-11
  5877  7.6177e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6935e+02  4.8823e+00  5.0049e+00 -1.2268e-01  4.5357e-05 -1.3596e+01  0.0000e+00  9.6876e-13  8.9509e-11
  5878  7.6178e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6935e+02  4.8823e+00  5.0050e+00 -1.2269e-01  4.4869e-05 -1.3488e+01  0.0000e+00  9.6871e-13  8.9501e-11
  5879  7.6179e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6935e+02  4.8823e+00  5.0050e+00 -1.2268e-01  4.4574e-05 -1.3378e+01  0.0000e+00  9.6861e-13  8.9493e-11
  5880  7.6180e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6936e+02  4.8823e+00  5.0049e+00 -1.2263e-01  4.4284e-05 -1.3277e+01  0.0000e+00  9.6861e-13  8.9486e-11
  5881  7.6181e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6936e+02  4.8823e+00  5.0049e+00 -1.2264e-01  4.3869e-05 -1.3165e+01  0.0000e+00  9.6850e-13  8.9776e-11
  5882  7.6182e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6936e+02  4.8823e+00  5.0049e+00 -1.2261e-01  4.3562e-05 -1.3065e+01  0.0000e+00  9.6844e-13  8.9768e-11
  5883  7.6183e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6937e+02  4.8823e+00  5.0049e+00 -1.2265e-01  4.3212e-05 -1.2961e+01  0.0000e+00  9.6838e-13  8.9758e-11
  5884  7.6184e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6937e+02  4.8823e+00  5.0050e+00 -1.2267e-01  4.2789e-05 -1.2852e+01  0.0000e+00  9.6837e-13  8.9751e-11
  5885  7.6185e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6937e+02  4.8823e+00  5.0049e+00 -1.2259e-01  4.2466e-05 -1.2748e+01  0.0000e+00  9.6832e-13  8.9741e-11
  5886  7.6186e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6937e+02  4.8823e+00  5.0048e+00 -1.2257e-01  4.2133e-05 -1.2645e+01  0.0000e+00  9.6822e-13  8.9731e-11
  5887  7.6187e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6938e+02  4.8823e+00  5.0049e+00 -1.2261e-01  4.1827e-05 -1.2544e+01  0.0000e+00  9.6817e-13  8.9721e-11
  5888  7.6188e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6938e+02  4.8823e+00  5.0049e+00 -1.2260e-01  4.1436e-05 -1.2436e+01  0.0000e+00  9.6794e-13  8.9712e-11
  5889  7.6189e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6938e+02  4.8823e+00  5.0048e+00 -1.2252e-01  4.1140e-05 -1.2336e+01  0.0000e+00  9.6787e-13  8.9703e-11
  5890  7.6190e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6938e+02  4.8823e+00  5.0049e+00 -1.2257e-01  4.0736e-05 -1.2233e+01  0.0000e+00  9.6780e-13  8.9695e-11
  5891  7.6191e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6939e+02  4.8823e+00  5.0048e+00 -1.2251e-01  4.0460e-05 -1.2127e+01  0.0000e+00  9.6780e-13  8.9686e-11
  5892  7.6192e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6939e+02  4.8822e+00  5.0047e+00 -1.2247e-01  4.0011e-05 -1.2025e+01  0.0000e+00  9.6775e-13  8.9678e-11
  5893  7.6193e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6939e+02  4.8823e+00  5.0047e+00 -1.2248e-01  3.9716e-05 -1.1926e+01  0.0000e+00  9.6775e-13  8.9669e-11
  5894  7.6194e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6940e+02  4.8823e+00  5.0048e+00 -1.2253e-01  3.9388e-05 -1.1819e+01  0.0000e+00  9.6768e-13  8.9661e-11
  5895  7.6195e+02 -2.0815e+00  2.1019e+00 -1.3342e-01  2.9414e+02  3.6940e+02  4.8823e+00  5.0047e+00 -1.2245e-01  3.8999e-05 -1.1720e+01  0.0000e+00  9.6768e-13  8.9654e-11
  5896  7.6196e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6940e+02  4.8823e+00  5.0048e+00 -1.2251e-01  3.8709e-05 -1.1624e+01  0.0000e+00  9.6768e-13  8.9648e-11
  5897  7.6197e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6940e+02  4.8824e+00  5.0049e+00 -1.2259e-01  3.8251e-05 -1.1522e+01  0.0000e+00  9.6768e-13  8.9640e-11
  5898  7.6198e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6941e+02  4.8824e+00  5.0050e+00 -1.2259e-01  3.8068e-05 -1.1421e+01  0.0000e+00  9.6756e-13  8.9632e-11
  5899  7.6199e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6941e+02  4.8823e+00  5.0047e+00 -1.2244e-01  3.7637e-05 -1.1317e+01  0.0000e+00  9.6755e-13  8.9625e-11
  5900  7.6200e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6941e+02  4.8822e+00  5.0046e+00 -1.2238e-01  3.7368e-05 -1.1220e+01  0.0000e+00  9.6751e-13  8.9617e-11
  5901  7.6201e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6942e+02  4.8823e+00  5.0048e+00 -1.2248e-01  3.7046e-05 -1.1121e+01  0.0000e+00  9.6750e-13  8.9909e-11
  5902  7.6202e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6942e+02  4.8823e+00  5.0048e+00 -1.2247e-01  3.6757e-05 -1.1018e+01  0.0000e+00  9.6748e-13  8.9900e-11
  5903  7.6203e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6942e+02  4.8823e+00  5.0047e+00 -1.2238e-01  3.6345e-05 -1.0918e+01  0.0000e+00  9.6742e-13  8.9891e-11
  5904  7.6204e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6943e+02  4.8823e+00  5.0046e+00 -1.2237e-01  3.6100e-05 -1.0823e+01  0.0000e+00  9.6739e-13  8.9882e-11
  5905  7.6205e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6943e+02  4.8824e+00  5.0049e+00 -1.2252e-01  3.5726e-05 -1.0722e+01  0.0000e+00  9.6715e-13  8.9877e-11
  5906  7.6206e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6943e+02  4.8824e+00  5.0049e+00 -1.2251e-01  3.5337e-05 -1.0621e+01  0.0000e+00  9.6704e-13  8.9867e-11
  5907  7.6207e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6943e+02  4.8823e+00  5.0047e+00 -1.2237e-01  3.5057e-05 -1.0520e+01  0.0000e+00  9.6679e-13  8.9859e-11
  5908  7.6208e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6944e+02  4.8823e+00  5.0046e+00 -1.2232e-01  3.4727e-05 -1.0423e+01  0.0000e+00  9.6676e-13  8.9851e-11
  5909  7.6209e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6944e+02  4.8823e+00  5.0047e+00 -1.2240e-01  3.4355e-05 -1.0325e+01  0.0000e+00  9.6676e-13  8.9841e-11
  5910  7.6210e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6944e+02  4.8823e+00  5.0048e+00 -1.2243e-01  3.4168e-05 -1.0224e+01  0.0000e+00  9.6675e-13  8.9833e-11
  5911  7.6211e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6945e+02  4.8823e+00  5.0046e+00 -1.2232e-01  3.3828e-05 -1.0122e+01  0.0000e+00  9.6671e-13  8.9826e-11
  5912  7.6212e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6945e+02  4.8822e+00  5.0045e+00 -1.2225e-01  3.3384e-05 -1.0026e+01  0.0000e+00  9.6671e-13  8.9817e-11
  5913  7.6213e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6945e+02  4.8822e+00  5.0045e+00 -1.2226e-01  3.3061e-05 -9.9277e+00  0.0000e+00  9.6666e-13  8.9809e-11
  5914  7.6214e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6946e+02  4.8823e+00  5.0046e+00 -1.2230e-01  3.2684e-05 -9.8311e+00  0.0000e+00  9.6647e-13  8.9803e-11
  5915  7.6215e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6946e+02  4.8823e+00  5.0047e+00 -1.2236e-01  3.2423e-05 -9.7323e+00  0.0000e+00  9.6646e-13  8.9795e-11
  5916  7.6216e+02 -2.0815e+00  2.1019e+00 -1.3343e-01  2.9414e+02  3.6946e+02  4.8823e+00  5.0046e+00 -1.2234e-01  3.2176e-05 -9.6330e+00  0.0000e+00  9.6639e-13  8.9788e-11
