  3701  7.4001e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  4.8922e+00  5.0530e+00 -1.6078e-01  2.0362e-06  5.5125e-01  0.0000e+00  0.0000e+00  8.2903e-11
  3702  7.4002e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  4.8576e+00  5.0185e+00 -1.6092e-01  2.9489e-06  6.5734e-01  0.0000e+00  0.0000e+00  8.2887e-11
  3703  7.4003e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  4.8492e+00  5.0104e+00 -1.6116e-01  2.4989e-06  6.6036e-01  0.0000e+00  0.0000e+00  8.2872e-11
  3704  7.4004e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  4.8460e+00  5.0074e+00 -1.6136e-01  4.5671e-06  6.1409e-01  0.0000e+00  0.0000e+00  8.2853e-11
  3705  7.4005e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  4.8446e+00  5.0060e+00 -1.6143e-01 -1.0091e-05  6.2575e-01  0.0000e+00  0.0000e+00  8.2837e-11
  3706  7.4006e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  4.8435e+00  5.0047e+00 -1.6119e-01 -7.5659e-06  5.7842e-01  0.0000e+00  0.0000e+00  8.2821e-11
  3707  7.4007e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  4.8422e+00  5.0035e+00 -1.6134e-01  5.4098e-06  4.8588e-01  0.0000e+00  0.0000e+00  8.2808e-11
  3708  7.4008e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  4.8415e+00  5.0036e+00 -1.6214e-01  3.3435e-06  4.6368e-01  0.0000e+00  0.0000e+00  8.2794e-11
  3709  7.4009e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  4.8411e+00  5.0037e+00 -1.6255e-01  4.1583e-06  4.4105e-01  0.0000e+00  0.0000e+00  8.2780e-11
  3710  7.4010e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  4.8412e+00  5.0037e+00 -1.6255e-01  2.8499e-06  4.3263e-01  0.0000e+00  0.0000e+00  8.2768e-11
