  3701  7.4001e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  1.4839e+01  1.5001e+01 -1.6130e-01  1.0209e-06  2.0076e-01  0.0000e+00  0.0000e+00  8.2903e-11
  3702  7.4002e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  1.4839e+01  1.5001e+01 -1.6148e-01 -3.9203e-07  2.1920e-01  0.0000e+00  0.0000e+00  8.2887e-11
  3703  7.4003e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  1.4839e+01  1.5002e+01 -1.6242e-01 -5.2181e-07  2.1810e-01  0.0000e+00  0.0000e+00  8.2872e-11
  3704  7.4004e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  1.4839e+01  1.5002e+01 -1.6264e-01 -3.9462e-07  2.1672e-01  0.0000e+00  0.0000e+00  8.2853e-11
  3705  7.4005e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  1.4840e+01  1.5002e+01 -1.6280e-01 -6.4229e-07  2.1654e-01  0.0000e+00  0.0000e+00  8.2837e-11
  3706  7.4006e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  1.4839e+01  1.5001e+01 -1.6133e-01 -4.4835e-07  2.0872e-01  0.0000e+00  0.0000e+00  8.2821e-11
  3707  7.4007e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  1.4839e+01  1.5002e+01 -1.6240e-01 -4.6351e-07  2.0495e-01  0.0000e+00  0.0000e+00  8.2808e-11
  3708  7.4008e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  1.4839e+01  1.5002e+01 -1.6253e-01 -4.8404e-07  2.0131e-01  0.0000e+00  0.0000e+00  8.2794e-11
  3709  7.4009e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  1.4839e+01  1.5002e+01 -1.6257e-01 -4.1454e-07  1.9739e-01  0.0000e+00  0.0000e+00  8.2780e-11
  3710  7.4010e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  1.4839e+01  1.5002e+01 -1.6279e-01 -4.8740e-07  1.9455e-01  0.0000e+00  0.0000e+00  8.2767e-11
