  3001  6.0001e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  5.2781e+00  5.0537e+00  2.2443e-01  3.7346e-06  5.2743e-01  0.0000e+00  0.0000e+00  8.1783e-11
  3002  6.0002e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  5.2441e+00  5.0194e+00  2.2473e-01 -5.1103e-06  6.9062e-01  0.0000e+00  0.0000e+00  8.1765e-11
  3003  6.0003e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  5.2354e+00  5.0112e+00  2.2421e-01 -5.1147e-06  6.8060e-01  0.0000e+00  0.0000e+00  8.1749e-11
  3004  6.0004e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  5.2325e+00  5.0078e+00  2.2462e-01 -8.5138e-06  6.6704e-01  0.0000e+00  0.0000e+00  8.1736e-11
  3005  6.0005e+02 -2.1069e+00  2.1019e+00 -1.0799e-01  2.9410e+02  3.6345e+02  5.2297e+00  5.0062e+00  2.2355e-01  1.4108e-05  4.9448e-01  0.0000e+00  0.0000e+00  8.1720e-11
  3006  6.0006e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  5.2290e+00  5.0038e+00  2.2518e-01 -2.1643e-06  5.4246e-01  0.0000e+00  0.0000e+00  8.1705e-11
  3007  6.0007e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  5.2284e+00  5.0047e+00  2.2371e-01 -6.3931e-06  5.2114e-01  0.0000e+00  0.0000e+00  8.1690e-11
  3008  6.0008e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6345e+02  5.2278e+00  5.0032e+00  2.2458e-01  2.3868e-06  4.4737e-01  0.0000e+00  0.0000e+00  8.1676e-11
  3009  6.0009e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  5.2277e+00  5.0045e+00  2.2326e-01 -7.9835e-06  4.8202e-01  0.0000e+00  0.0000e+00  8.1659e-11
  3010  6.0010e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  5.2276e+00  5.0048e+00  2.2286e-01 -6.6536e-06  4.5719e-01  0.0000e+00  0.0000e+00  8.1646e-11
  3011  6.0011e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  5.2271e+00  5.0042e+00  2.2288e-01  2.4747e-06  4.0303e-01  0.0000e+00  0.0000e+00  8.1629e-11
  3012  6.0012e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  5.2270e+00  5.0040e+00  2.2297e-01  1.1615e-06  4.0121e-01  0.0000e+00  0.0000e+00  8.1614e-11
  3013  6.0013e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6344e+02  5.2273e+00  5.0029e+00  2.2431e-01 -4.3502e-06  4.0048e-01  0.0000e+00  0.0000e+00  8.1598e-11
  3014  6.0014e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6343e+02  5.2270e+00  5.0037e+00  2.2329e-01 -7.3298e-06  4.1284e-01  0.0000e+00  0.0000e+00  8.1584e-11
  3015  6.0015e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6343e+02  5.2268e+00  5.0040e+00  2.2287e-01  9.1634e-07  3.6066e-01  0.0000e+00  0.0000e+00  8.1569e-11
  3016  6.0016e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6343e+02  5.2268e+00  5.0039e+00  2.2290e-01  2.5130e-06  3.4340e-01  0.0000e+00  0.0000e+00  8.1554e-11
  3017  6.0017e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6342e+02  5.2264e+00  5.0033e+00  2.2305e-01  4.1981e-06  3.2853e-01  0.0000e+00  0.0000e+00  8.1539e-11
  3018  6.0018e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6342e+02  5.2269e+00  5.0038e+00  2.2304e-01 -3.7578e-06  3.5444e-01  0.0000e+00  0.0000e+00  8.1523e-11
  3019  6.0019e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6342e+02  5.2266e+00  5.0036e+00  2.2304e-01  2.1564e-06  3.2036e-01  0.0000e+00  0.0000e+00  8.1507e-11
  3020  6.0020e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6341e+02  5.2266e+00  5.0035e+00  2.2304e-01  1.7833e-06  3.1339e-01  0.0000e+00  0.0000e+00  8.1492e-11
  3021  6.0021e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6341e+02  5.2266e+00  5.0035e+00  2.2304e-01  1.6155e-06  3.0450e-01  0.0000e+00  0.0000e+00  8.1772e-11
  3022  6.0022e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6341e+02  5.2269e+00  5.0027e+00  2.2417e-01 -5.8306e-06  3.1371e-01  0.0000e+00  0.0000e+00  8.1755e-11
  3023  6.0023e+02 -2.1069e+00  2.1019e+00 -1.0800e-01  2.9410e+02  3.6340e+02  5.2269e+00  5.0030e+00  2.2384e-01 -9.6352e-06  3.3411e-01  0.0000e+00  0.0000e+00  8.1739e-11
